,着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師,course_len,weather,race_type,ground_state,date,horse_id,jockey_id
201001010310,12,5,6,ナリタシーズン,牡3,54.0,上村洋行,1:51.2,10,161.7,12.0,472(+2),[西] 小野幸治,1700,晴,ダート,良,2010年8月21日,2007101434,00709
201001010310,13,1,1,ナムラアレグロ,牡3,54.0,秋山真一,1:52.3,7,15.4,6.0,476(-10),[西] 野村彰彦,1700,晴,ダート,良,2010年8月21日,2007101598,01019
201001010311,1,1,2,ロックオブサリサ,牝5,55.0,岩田康誠,1:08.9,,19.1,8.0,434(-4),[西] 森秀行,1200,晴,芝,良,2010年8月21日,2005110143,05203
201001010311,2,2,3,ティムガッド,牡6,57.0,丸山元気,1:08.9,クビ,17.6,6.0,494(0),[東] 上原博之,1200,晴,芝,良,2010年8月21日,2004105557,01127
201001010311,3,8,15,アスターエンペラー,牡4,57.0,吉田隼人,1:08.9,ハナ,11.9,4.0,500(-6),[西] 中竹和也,1200,晴,芝,良,2010年8月21日,2006110136,01095
201001010311,4,1,1,クラッカージャック,牡6,57.0,勝浦正樹,1:09.1,1.1/4,21.8,9.0,500(-4),[東] 土田稔,1200,晴,芝,良,2010年8月21日,2004105611,01025
201001010311,5,2,4,メイショウバレーヌ,牝6,55.0,池添謙一,1:09.2,1/2,17.3,5.0,462(+16),[西] 安達昭夫,1200,晴,芝,良,2010年8月21日,2004105973,01032
201001010311,6,6,11,サトノディライト,牡3,54.0,藤岡佑介,1:09.3,3/4,2.0,1.0,478(-8),[東] 堀宣行,1200,晴,芝,良,2010年8月21日,2007102924,01093
201001010311,7,7,14,レディハニー,牝5,55.0,藤田伸二,1:09.4,クビ,33.8,10.0,470(+4),[東] 久保田貴,1200,晴,芝,良,2010年8月21日,2005104224,00705
201001010311,8,8,16,エンシャントアーツ,牝5,55.0,竹之下智,1:09.4,ハナ,63.4,12.0,484(+4),[東] 柴崎勇,1200,晴,芝,良,2010年8月21日,2005100547,01036
201001010311,9,5,10,カツヨトワイニング,牝4,55.0,丸田恭介,1:09.4,ハナ,18.2,7.0,426(+6),[東] 高橋義博,1200,晴,芝,良,2010年8月21日,2006103078,01117
201001010311,10,4,7,トミノドリーム,牝6,55.0,黛弘人,1:09.5,1/2,226.1,15.0,484(0),[東] 佐藤全弘,1200,晴,芝,良,2010年8月21日,2004104794,01109
201001010311,11,5,9,ナムラミーティア,牝4,55.0,三浦皇成,1:09.6,3/4,55.3,11.0,442(0),[東] 田村康仁,1200,晴,芝,良,2010年8月21日,2006103888,01122
201001010311,12,6,12,テーオーエンペラー,牡7,57.0,秋山真一,1:09.7,1/2,73.2,13.0,490(-10),[西] 須貝尚介,1200,晴,芝,良,2010年8月21日,2003107016,01019
201001010311,13,3,5,メイショウサバト,牝3,52.0,小林徹弥,1:09.8,3/4,7.0,3.0,440(-10),[西] 小島貞博,1200,晴,芝,良,2010年8月21日,2007101270,00722
201001010311,14,7,13,マイネルオークベイ,牡6,57.0,大野拓弥,1:10.2,2.1/2,160.6,14.0,478(-4),[東] 中野栄治,1200,晴,芝,良,2010年8月21日,2004100788,01096
201001010311,15,3,6,ランブルジャンヌ,牝5,55.0,中舘英二,1:10.4,1.1/4,5.7,2.0,482(0),[東] 的場均,1200,晴,芝,良,2010年8月21日,2005106219,00635
201001010311,取,4,8,ツルマルライダー,牡3,54.0,柴山雄一,,,---,,計不,[西] 谷潔,1200,晴,芝,良,2010年8月21日,2007101544,05243
201001010312,1,2,2,ワイズミューラー,牡3,54.0,四位洋文,2:41.3,,4.0,1.0,450(+2),[西] 大久保龍,2600,晴,芝,良,2010年8月21日,2007102779,00700
201001010312,2,1,1,ドリームセーリング,牡3,54.0,荻野琢真,2:41.5,1.1/4,6.1,3.0,462(-2),[西] 白井寿昭,2600,晴,芝,良,2010年8月21日,2007106537,01112
201001010312,3,8,11,ピエナファンタスト,牡4,57.0,武幸四郎,2:42.0,3,4.7,2.0,460(-4),[西] 谷潔,2600,晴,芝,良,2010年8月21日,2006103205,01026
201001010312,4,3,3,ファイアレッド,牡5,57.0,池添謙一,2:42.0,ハナ,9.3,5.0,462(-6),[西] 長浜博之,2600,晴,芝,良,2010年8月21日,2005102112,01032
201001010312,5,8,10,タガノガブリエル,牡4,57.0,岩田康誠,2:42.2,1.1/2,14.1,8.0,518(0),[西] 小原伊佐,2600,晴,芝,良,2010年8月21日,2006104688,05203
201001010312,6,6,7,メジロクリントン,牡3,54.0,中舘英二,2:42.2,クビ,15.8,10.0,504(+2),[東] 大久保洋,2600,晴,芝,良,2010年8月21日,2007102601,00635
201001010312,7,7,9,ルールステディー,牡3,53.0,丸山元気,2:42.4,1.1/4,6.9,4.0,502(+6),[西] 北出成人,2600,晴,芝,良,2010年8月21日,2007105501,01127
201001010312,8,5,5,ウェザーサイド,牡4,57.0,秋山真一,2:42.4,ハナ,14.7,9.0,446(+2),[西] 平田修,2600,晴,芝,良,2010年8月21日,2006103208,01019
201001010312,9,6,6,スマートスペンサー,牡3,54.0,横山典弘,2:44.3,大,12.6,7.0,468(-2),[西] 松永幹夫,2600,晴,芝,良,2010年8月21日,2007104592,00660
201001010312,10,4,4,カットイッタウト,牡3,51.0,西村太一,2:44.5,1.1/4,76.6,11.0,422(-4),[西] 森秀行,2600,晴,芝,良,2010年8月21日,2007105531,01131
201001010312,11,7,8,ブルーアンビシャス,牡5,57.0,藤田伸二,2:46.4,大,12.0,6.0,492(-4),[西] 森秀行,2600,晴,芝,良,2010年8月21日,2005104165,00705
201001010401,1,8,8,マイネマオ,牝2,54.0,松岡正海,1:32.7,,2.3,2.0,472(+10),[西] 宮本博,1500,晴,芝,良,2010年8月22日,2008104559,01085
201001010401,2,1,1,シンワハーツクライ,牡2,54.0,藤田伸二,1:32.7,クビ,1.9,1.0,418(+4),[東] 田村康仁,1500,晴,芝,良,2010年8月22日,2008103826,00705
201001010401,3,4,4,ゴールドルースター,牡2,54.0,佐藤哲三,1:32.7,ハナ,8.8,3.0,462(-4),[西] 佐々木晶,1500,晴,芝,良,2010年8月22日,2008103291,00682
201001010401,4,6,6,オーミリバティー,牡2,54.0,丸田恭介,1:33.0,2,82.0,7.0,442(+2),[西] 鈴木孝志,1500,晴,芝,良,2010年8月22日,2008101813,01117
201001010401,5,7,7,ハードボイルド,牡2,51.0,西村太一,1:33.1,クビ,22.7,5.0,510(-10),[東] 和田正一,1500,晴,芝,良,2010年8月22日,2008104571,01131
201001010401,6,3,3,ゴーゴーヒュウガ,牡2,54.0,三浦皇成,1:33.1,クビ,32.1,6.0,444(+10),[西] 須貝尚介,1500,晴,芝,良,2010年8月22日,2008100933,01122
201001010401,7,5,5,テイエムロックダン,牡2,51.0,川須栄彦,1:33.2,1/2,12.2,4.0,468(-6),[西] 五十嵐忠,1500,晴,芝,良,2010年8月22日,2008104059,01128
201001010401,8,2,2,ブラックエスパー,牡2,54.0,柴山雄一,1:33.3,1/2,91.6,8.0,430(-12),[東] 加藤和宏,1500,晴,芝,良,2010年8月22日,2008103579,05243
201001010402,1,6,7,ダイワプライド,牡3,56.0,安藤勝己,0:59.5,,2.4,1.0,474(-2),[東] 松山康久,1000,晴,ダート,良,2010年8月22日,2007110095,00945
201001010402,2,6,8,ジェラルドエビス,牡3,56.0,勝浦正樹,0:59.9,2.1/2,7.7,3.0,460(-6),[東] 加藤征弘,1000,晴,ダート,良,2010年8月22日,2007101945,01025
201001010402,3,1,1,キーマン,セ3,56.0,宮崎北斗,1:00.2,1.3/4,68.0,9.0,456(-2),[東] 嶋田潤,1000,晴,ダート,良,2010年8月22日,2007109327,01118
201001010402,4,5,6,モノリス,牡3,56.0,上村洋行,1:00.3,3/4,19.0,5.0,474(+2),[東] 粕谷昌央,1000,晴,ダート,良,2010年8月22日,2007105927,00709
201001010402,5,5,5,キャニオンルナ,牝3,54.0,柴山雄一,1:00.5,1.1/4,2.4,2.0,524(-6),[東] 小西一男,1000,晴,ダート,良,2010年8月22日,2007101603,05243
201001010402,6,3,3,ナツミプリンセス,牝3,53.0,丸山元気,1:00.5,クビ,49.0,8.0,434(0),[東] 根本康広,1000,晴,ダート,良,2010年8月22日,2007103325,01127
201001010402,7,8,11,ニジイロノホシ,牝3,54.0,中舘英二,1:00.7,1.1/4,20.1,6.0,424(-4),[東] 高木登,1000,晴,ダート,良,2010年8月22日,2007100979,00635
201001010402,8,7,9,リネンダイドウ,牡3,56.0,丸田恭介,1:00.8,1/2,24.3,7.0,436(-8),[東] 南田美知,1000,晴,ダート,良,2010年8月22日,2007103847,01117
201001010402,9,2,2,ルアールビアサ,牡3,56.0,丹内祐次,1:00.9,3/4,221.9,12.0,486(0),[東] 境征勝,1000,晴,ダート,良,2010年8月22日,2007104811,01091
201001010402,10,8,12,ベルモントフーガ,牡3,56.0,北村浩平,1:01.0,3/4,114.8,11.0,458(+12),[西] 須貝彦三,1000,晴,ダート,良,2010年8月22日,2007104941,01079
201001010402,11,4,4,フィッツナウ,牝3,54.0,岩田康誠,1:02.6,10,12.0,4.0,476(0),[東] 二ノ宮敬,1000,晴,ダート,良,2010年8月22日,2007105567,05203
201001010402,12,7,10,エアウィペット,牝3,54.0,吉田隼人,1:03.4,5,92.4,10.0,444(+2),[東] 後藤由之,1000,晴,ダート,良,2010年8月22日,2007102722,01095
201001010403,1,8,16,ギリギリヒーロー,牡2,54.0,武幸四郎,1:10.7,,35.6,10.0,422(0),[西] 荒川義之,1200,晴,芝,良,2010年8月22日,2008102798,01026
201001010403,2,2,4,デルマジュンコ,牝2,54.0,四位洋文,1:10.9,1.1/4,6.0,3.0,432(0),[西] 友道康夫,1200,晴,芝,良,2010年8月22日,2008102847,00700
201001010403,3,5,9,ソルトキャスケード,牝2,54.0,服部茂史,1:11.3,2.1/2,92.6,13.0,462(0),[東] 萱野浩二,1200,晴,芝,良,2010年8月22日,2008105653,05286
201001010403,4,2,3,ファーマクリーム,牝2,54.0,佐藤哲三,1:11.3,ハナ,42.4,11.0,438(0),[西] 加藤敬二,1200,晴,芝,良,2010年8月22日,2008106177,00682
201001010403,5,7,13,チェリービスティー,牝2,54.0,藤岡佑介,1:11.4,3/4,21.7,8.0,436(0),[西] 矢作芳人,1200,晴,芝,良,2010年8月22日,2008103348,01093
201001010403,6,6,11,リキアイギムレット,牡2,54.0,藤田伸二,1:11.4,ハナ,2.8,1.0,442(0),[西] 本田優,1200,晴,芝,良,2010年8月22日,2008100338,00705
201001010403,7,1,1,タケショウデオ,牝2,54.0,吉田隼人,1:11.5,3/4,15.6,6.0,434(0),[東] 国枝栄,1200,晴,芝,良,2010年8月22日,2008101657,01095
201001010403,8,4,8,アップターン,牡2,53.0,丸山元気,1:11.6,クビ,6.8,4.0,466(0),[東] 小西一男,1200,晴,芝,良,2010年8月22日,2008105701,01127
201001010403,9,3,6,カシノエベレスト,牝2,51.0,川須栄彦,1:11.6,クビ,33.7,9.0,428(0),[西] 梅内忍,1200,晴,芝,良,2010年8月22日,2008105092,01128
201001010403,10,1,2,ニシエイコメット,牝2,54.0,芹沢純一,1:11.8,1.1/4,19.1,7.0,446(0),[西] 鹿戸明,1200,晴,芝,良,2010年8月22日,2008105388,00674
201001010403,11,8,15,ショウナンタスク,牡2,54.0,岩田康誠,1:11.8,クビ,5.0,2.0,452(0),[西] 北出成人,1200,晴,芝,良,2010年8月22日,2008102678,05203
201001010403,12,5,10,セイルアゲン,牝2,54.0,柴山雄一,1:11.8,アタマ,226.4,16.0,462(0),[東] 中野栄治,1200,晴,芝,良,2010年8月22日,2008104659,05243
201001010403,13,4,7,アドマイヤセリナー,牝2,54.0,池添謙一,1:12.4,3.1/2,67.6,12.0,446(0),[西] 藤沢則雄,1200,晴,芝,良,2010年8月22日,2008101626,01032
201001010403,14,7,14,ウイントゥルーラヴ,牝2,54.0,古川吉洋,1:12.4,アタマ,10.2,5.0,420(0),[西] 藤原英昭,1200,晴,芝,良,2010年8月22日,2008104108,01015
201001010403,15,6,12,タツフレンチ,牡2,54.0,荻野琢真,1:13.6,7,180.9,15.0,498(0),[東] 根本康広,1200,晴,芝,良,2010年8月22日,2008102105,01112
201001010403,16,3,5,クリスドリーム,牝2,54.0,丸田恭介,1:14.2,3.1/2,124.8,14.0,464(0),[東] 石毛善彦,1200,晴,芝,良,2010年8月22日,2008103630,01117
201001010404,1,8,12,グレートマッハ,牡2,54.0,四位洋文,1:51.4,,38.0,7.0,488(0),[東] 後藤由之,1800,晴,芝,良,2010年8月22日,2008109030,00700
201001010404,2,7,10,プレイ,牡2,54.0,松岡正海,1:51.8,2.1/2,1.5,1.0,492(0),[東] 斎藤誠,1800,晴,芝,良,2010年8月22日,2008103326,01085
201001010404,3,4,4,シーズアップルズ,牡2,54.0,大野拓弥,1:52.5,4,151.3,12.0,426(0),[東] 菅原泰夫,1800,晴,芝,良,2010年8月22日,2008106427,01096
201001010404,4,6,7,アキュートバイオ,牡2,54.0,安藤勝己,1:52.7,1.1/2,6.2,2.0,478(0),[西] 領家政蔵,1800,晴,芝,良,2010年8月22日,2008106412,00945
201001010404,5,8,11,ミスターロックマン,牡2,54.0,横山典弘,1:52.7,ハナ,10.1,4.0,434(0),[東] 小笠倫弘,1800,晴,芝,良,2010年8月22日,2008102834,00660
201001010404,6,5,6,ローラドヴァランス,牝2,54.0,丸田恭介,1:53.0,1.3/4,48.8,9.0,494(0),[東] 宗像義忠,1800,晴,芝,良,2010年8月22日,2008106527,01117
201001010404,7,1,1,サダムグランジュテ,牝2,54.0,佐藤哲三,1:53.4,2.1/2,7.4,3.0,460(0),[西] 西園正都,1800,晴,芝,良,2010年8月22日,2008102669,00682
201001010404,8,3,3,シャンドゥリエ,牡2,54.0,田中勝春,1:53.6,1.1/2,23.3,5.0,440(0),[東] 尾形充弘,1800,晴,芝,良,2010年8月22日,2008102976,00684
201001010404,9,2,2,クレバージブラル,牡2,53.0,丸山元気,1:53.8,1.1/2,26.5,6.0,480(0),[東] 加藤和宏,1800,晴,芝,良,2010年8月22日,2008103783,01127
201001010404,10,5,5,メイショウモンシロ,牝2,54.0,武幸四郎,1:54.2,2.1/2,56.6,10.0,504(0),[西] 小野幸治,1800,晴,芝,良,2010年8月22日,2008101712,01026
201001010404,11,7,9,クレバーウエスタン,牡2,54.0,中舘英二,1:54.3,3/4,100.0,11.0,458(0),[西] 崎山博樹,1800,晴,芝,良,2010年8月22日,2008100927,00635
201001010404,12,6,8,レッフェルン,牡2,54.0,吉田隼人,1:54.3,ハナ,43.7,8.0,484(0),[東] 久保田貴,1800,晴,芝,良,2010年8月22日,2008102852,01095
201001010405,1,4,5,テイエムスリリング,牡3,56.0,藤岡佑介,1:48.1,,23.1,7.0,482(0),[西] 湯窪幸雄,1700,晴,ダート,良,2010年8月22日,2007106405,01093
201001010405,2,7,11,カネトシビーンズ,牡3,56.0,柴原央明,1:48.3,1.1/4,163.6,11.0,440(0),[西] 田中章博,1700,晴,ダート,良,2010年8月22日,2007105696,01074
201001010405,3,6,9,フレーヴァリスト,牡3,56.0,横山典弘,1:48.6,2,1.5,1.0,506(0),[東] 鹿戸雄一,1700,晴,ダート,良,2010年8月22日,2007102291,00660
201001010405,4,7,10,セイカミカワ,牝3,54.0,柴山雄一,1:48.7,クビ,64.2,10.0,484(-2),[東] 南田美知,1700,晴,ダート,良,2010年8月22日,2007101772,05243
201001010405,5,5,6,ニシエイビック,牡3,56.0,大野拓弥,1:48.8,1/2,23.0,6.0,454(-8),[東] 菅原泰夫,1700,晴,ダート,良,2010年8月22日,2007105350,01096
201001010405,6,1,1,ニシノユートピア,牡3,56.0,三浦皇成,1:49.0,1.1/2,21.3,5.0,446(+8),[東] 清水英克,1700,晴,ダート,良,2010年8月22日,2007102492,01122
201001010405,7,5,7,アドバンステイオー,牡3,56.0,丹内祐次,1:49.4,2.1/2,200.3,12.0,440(-4),[東] 田中清隆,1700,晴,ダート,良,2010年8月22日,2007103887,01091
201001010405,8,3,3,キョウワバーニング,牡3,53.0,川須栄彦,1:50.0,3.1/2,34.3,9.0,440(0),[西] 五十嵐忠,1700,晴,ダート,良,2010年8月22日,2007104300,01128
201001010405,9,4,4,グレースヒロイン,牝3,54.0,荻野琢真,1:50.0,クビ,244.4,13.0,442(-6),[東] 浅野洋一,1700,晴,ダート,良,2010年8月22日,2007105921,01112
201001010405,10,6,8,エドノヤマト,牡3,56.0,丸田恭介,1:50.5,3,5.7,2.0,462(-4),[西] 梅田智之,1700,晴,ダート,良,2010年8月22日,2007105301,01117
201001010405,11,2,2,ケンプトンパーク,牡3,56.0,田中勝春,1:51.4,5,12.3,4.0,492(-18),[西] 白井寿昭,1700,晴,ダート,良,2010年8月22日,2007100037,00684
201001010405,12,8,12,メゾンドブルボン,牡3,56.0,勝浦正樹,1:52.4,6,27.7,8.0,482(+6),[東] 藤原辰雄,1700,晴,ダート,良,2010年8月22日,2007103367,01025
201001010405,13,8,13,インピッシュハート,牝3,53.0,丸山元気,1:53.1,4,10.9,3.0,472(+10),[東] 久保田貴,1700,晴,ダート,良,2010年8月22日,2007100584,01127
201001010406,1,8,16,デュリュクス,牝3,54.0,柴山雄一,2:02.8,,16.7,8.0,416(-2),[東] 清水英克,2000,晴,芝,良,2010年8月22日,2007106763,05243
201001010406,2,1,1,チャーリーポイント,牡3,56.0,藤田伸二,2:02.8,クビ,7.6,3.0,468(0),[東] 杉浦宏昭,2000,晴,芝,良,2010年8月22日,2007106548,00705
201001010406,3,6,12,アドマイヤキャロル,牝3,54.0,勝浦正樹,2:03.0,1.1/4,14.2,6.0,486(+14),[東] 戸田博文,2000,晴,芝,良,2010年8月22日,2007103249,01025
201001010406,4,5,10,バルトーロ,牡3,56.0,四位洋文,2:03.1,クビ,11.9,5.0,438(+6),[西] 角居勝彦,2000,晴,芝,良,2010年8月22日,2007103345,00700
201001010406,5,2,3,メイショウピゴット,牡3,56.0,安藤勝己,2:03.1,クビ,3.7,2.0,462(+4),[西] 岡田稲男,2000,晴,芝,良,2010年8月22日,2007101799,00945
201001010406,6,3,6,スマートクローザー,牡3,56.0,上村洋行,2:03.3,3/4,171.6,16.0,436(+2),[西] 飯田雄三,2000,晴,芝,良,2010年8月22日,2007105883,00709
201001010406,7,4,7,サクラルーセント,牡3,56.0,岩田康誠,2:03.3,ハナ,2.8,1.0,486(-2),[西] 友道康夫,2000,晴,芝,良,2010年8月22日,2007100390,05203
201001010406,8,1,2,ママドントプリーチ,牝3,54.0,三浦皇成,2:03.6,1.3/4,53.3,11.0,458(0),[東] 手塚貴久,2000,晴,芝,良,2010年8月22日,2007102832,01122
201001010406,9,5,9,ケイエスアイアイ,牝3,54.0,池添謙一,2:03.6,クビ,16.3,7.0,422(-16),[西] 高橋成忠,2000,晴,芝,良,2010年8月22日,2007100824,01032
201001010406,10,6,11,サンデーキリシマ,牡3,53.0,川須栄彦,2:03.7,クビ,23.9,9.0,498(-6),[西] 湯窪幸雄,2000,晴,芝,良,2010年8月22日,2007104197,01128
201001010406,11,2,4,ミリッシュ,牡3,55.0,丸山元気,2:03.7,クビ,78.7,12.0,452(-18),[西] 加藤敬二,2000,晴,芝,良,2010年8月22日,2007106338,01127
201001010406,12,7,13,アナンダ,牝3,54.0,藤岡佑介,2:04.2,3,11.6,4.0,468(+6),[西] 藤岡健一,2000,晴,芝,良,2010年8月22日,2007104799,01093
201001010406,13,4,8,アグネスアンデス,牝3,54.0,長谷川浩,2:04.5,1.3/4,47.1,10.0,466(+26),[西] 西浦勝一,2000,晴,芝,良,2010年8月22日,2007102053,01084
201001010406,14,8,15,レディスピカ,牝3,54.0,中舘英二,2:05.0,3,87.6,13.0,470(-12),[西] 浅見秀一,2000,晴,芝,良,2010年8月22日,2007103582,00635
201001010406,15,3,5,トーアプリマドンナ,牝3,54.0,田中勝春,2:05.8,5,111.7,14.0,422(+4),[東] 加藤和宏,2000,晴,芝,良,2010年8月22日,2007102476,00684
201001010406,16,7,14,クリーンチェンジ,牝3,54.0,丸田恭介,2:05.9,1/2,112.1,15.0,430(0),[東] 鈴木伸尋,2000,晴,芝,良,2010年8月22日,2007100527,01117
201001010407,1,8,12,ダルニム,牝3,52.0,横山典弘,1:46.9,,3.9,2.0,488(-2),[東] 大竹正博,1700,晴,ダート,良,2010年8月22日,2007105195,00660
201001010407,2,1,1,ランブリングローズ,牝3,52.0,藤岡佑介,1:47.6,4,13.4,5.0,458(-4),[西] 藤岡健一,1700,晴,ダート,良,2010年8月22日,2007100566,01093
201001010407,3,7,10,タマモチャーム,牝3,52.0,古川吉洋,1:47.6,クビ,26.8,6.0,470(-4),[西] 南井克巳,1700,晴,ダート,良,2010年8月22日,2007100141,01015
201001010407,4,4,4,リュシオル,牝4,55.0,武豊,1:47.7,1/2,1.6,1.0,462(+8),[東] 小島太,1700,晴,ダート,良,2010年8月22日,2006103365,00666
201001010407,5,3,3,フラッテローザ,牝3,52.0,池添謙一,1:48.1,2.1/2,12.8,4.0,474(-6),[西] 岡田稲男,1700,晴,ダート,良,2010年8月22日,2007104808,01032
201001010407,6,6,7,オメガリトルスター,牝4,54.0,丸山元気,1:48.3,1.1/4,12.1,3.0,444(0),[東] 小笠倫弘,1700,晴,ダート,良,2010年8月22日,2006102910,01127
201001010407,7,5,6,ミアコルサ,牝3,52.0,勝浦正樹,1:48.5,1.1/2,29.1,7.0,464(+8),[東] 土田稔,1700,晴,ダート,良,2010年8月22日,2007106643,01025
201001010407,8,2,2,エリモレインボー,牝3,52.0,芹沢純一,1:48.7,1.1/2,154.5,11.0,444(-2),[西] 鹿戸明,1700,晴,ダート,良,2010年8月22日,2007104548,00674
201001010407,9,6,8,ウルトライエロー,牝4,55.0,長谷川浩,1:48.9,1,107.9,9.0,482(+8),[西] 目野哲也,1700,晴,ダート,良,2010年8月22日,2006102279,01084
201001010407,10,8,11,ピンクバーディー,牝5,55.0,丸田恭介,1:49.7,5,70.8,8.0,496(+2),[東] 高橋裕,1700,晴,ダート,良,2010年8月22日,2005104761,01117
201001010407,11,7,9,アスカルディ,牝4,55.0,宮崎北斗,1:49.8,1/2,265.9,12.0,438(0),[西] 作田誠二,1700,晴,ダート,良,2010年8月22日,2006103558,01118
201001010407,12,5,5,ビバロングライフ,牝7,55.0,岩田康誠,1:50.8,6,136.6,10.0,460(-14),[西] 小野幸治,1700,晴,ダート,良,2010年8月22日,2003105842,05203
201001010408,1,6,6,メジロラフィキ,セ5,57.0,武豊,1:47.5,,20.0,7.0,488(+8),[西] 池江泰郎,1800,晴,芝,良,2010年8月22日,2005102012,00666
201001010408,2,4,4,イチブン,牡3,54.0,横山典弘,1:47.7,1.1/2,7.8,5.0,468(-14),[東] 杉浦宏昭,1800,晴,芝,良,2010年8月22日,2007103917,00660
201001010408,3,8,11,レインボーダリア,牝3,52.0,藤田伸二,1:47.8,3/4,5.9,3.0,458(-6),[東] 二ノ宮敬,1800,晴,芝,良,2010年8月22日,2007104556,00705
201001010408,4,7,8,トモロポケット,牡4,57.0,吉田隼人,1:47.8,ハナ,10.1,6.0,460(-16),[西] 河内洋,1800,晴,芝,良,2010年8月22日,2006106075,01095
201001010408,5,3,3,マイネルスカット,牡7,57.0,丹内祐次,1:47.8,ハナ,74.5,10.0,506(-14),[東] 上原博之,1800,晴,芝,良,2010年8月22日,2003109314,01091
201001010408,6,6,7,ダノンヒデキ,牡4,57.0,安藤勝己,1:48.2,2.1/2,3.5,2.0,482(-2),[東] 加藤征弘,1800,晴,芝,良,2010年8月22日,2006103300,00945
